SolarW,HouseW,BattW,GridW,BattCharge,SolarF,HouseF,BattF,GridF
6.32,1382.3,1380,0.94,96.74,59.94,59.94,59.99,59.94
6.92,1379,1370,0.88,96.74,59.94,59.94,59.99,59.94
7.08,1400,1380,0.77,96.74,59.94,59.94,59.99,59.94
6.7,1395.9,1410,0.7,96.74,59.94,59.94,59.99,59.94
6.37,1409.7,1410,0.78,96.73,59.94,59.94,59.99,59.94
6.53,1409.4,1410,0.92,96.73,   60,   60,59.99,   60
7.14,1413.7,1410,0.78,96.73,   60,   60,59.99,   60
7.14,1402.1,1410,0.94,96.73,   60,   60,59.99,   60
6.51,1407,1380,0.83,96.73,   60,   60,59.99,   60
6.04,1406.7,1420,0.94,96.73,   60,   60,59.99,   60
6.62,1409.8,1410,0.78,96.73,   60,   60,59.99,   60
7.03,1410.4,1410,0.86,96.73,   60,   60,59.99,   60
6.5,1403.8,1390,0.88,96.73,   60,   60,59.99,   60
6.09,1392.1,1360,0.86,96.73,   60,   60,59.99,   60
6.54,1384.1,1370,0.74,96.73,   60,   60,59.99,   60
6.78,1402.2,1370,0.53,96.73,   60,   60,59.99,   60
6.81,1374.9,1360,0.8,96.72,   60,   60,59.99,   60
6.5,1382.4,1370,0.89,96.72,   60,   60,59.99,   60
5.98,1387.4,1400,0.89,96.72,   60,   60,59.99,   60
6.73,1389.2,1400,0.97,96.72,   60,   60,59.99,   60
7.22,1386.2,1370,0.8,96.72,   60,   60,59.99,   60
6.97,1382.1,1400,1.08,96.72,   60,   60,59.99,   60
6.12,1381.9,1390,0.56,96.72,   60,   60,59.99,   60
6.29,1391.7,1400,0.86,96.72,   60,   60,59.99,   60
6.83,1380.7,1390,0.83,96.72,   60,   60,59.99,   60
7.14,1397.8,1370,0.8,96.72,   60,   60,59.99,   60
6.54,1403.1,1400,0.72,96.72,   60,   60,59.99,   60
6.01,1402,1380,0.83,96.72,   60,   60,59.99,   60
6.28,1416.6,1410,0.86,96.71,   60,   60,59.99,   60
6.89,1406,1420,0.83,96.71,   60,   60,59.99,   60
6.97,1416,1410,0.91,96.71,   60,   60,59.99,   60
6.21,1414.7,1410,0.77,96.71,   60,   60,59.99,   60
6.02,1407.9,1390,0.95,96.71,   60,   60,59.99,   60
6.48,1419.8,1420,0.91,96.71,   60,   60,59.99,   60
7.14,1405.8,1400,0.92,96.71,   60,   60,59.99,   60
6.45,1411.6,1380,0.72,96.71,   60,   60,59.99,   60
6.07,1418.2,1410,0.74,96.71,   60,   60,59.99,   60
5.96,1401.3,1390,0.58,96.71,   60,   60,59.99,   60
6.75,1416.6,1420,0.75,96.71,   60,   60,59.99,   60
6.73,1413.7,1390,0.64,96.71,   60,   60,59.99,   60
6.45,1382.1,1360,0.77,96.71,   60,   60,59.99,   60
6.07,1402.8,1400,0.77,96.71,   60,   60,59.99,   60
6.32,1402.1,1410,0.77,96.71,   60,   60,59.99,   60
7.27,1405.4,1410,0.99, 96.7,   60,   60,59.99,   60
6.81,1374.3,1400,0.88, 96.7,   60,   60,59.99,   60
6.07,1400.8,1370,1, 96.7,   60,   60,59.99,   60
6.07,1392.8,1390,1.05, 96.7,   60,   60,59.99,   60
6.48,1380.3,1390,0.78, 96.7,   60,   60,59.99,   60
7,1390,1390,0.82, 96.7,   60,   60,59.99,   60
6.21,1382.6,1380,0.7, 96.7,   60,   60,59.99,   60
5.91,1376.7,1390,1.02, 96.7,   60,   60,59.99,   60
6.51,1389.4,1370,0.7, 96.7,   60,   60,59.99,   60
7.19,1392.3,1390,0.91, 96.7,   60,   60,59.99,   60
6.59,1401.3,1380,0.88,96.69,   60,   60,59.99,   60
6.29,1395.3,1380,0.8,96.69,   60,   60,59.99,   60
6.26,1400.4,1420,0.97,96.69,   60,   60,59.99,   60
6.65,1396.9,1370,0.86,96.69,   60,   60,59.99,   60
6.84,1396.5,1390,0.8,96.69,59.94,59.94,59.99,59.94
6.37,1415.4,1400,0.95,96.69,59.94,59.94,59.99,59.94
5.82,1405.6,1380,0.8,96.69,59.94,59.94,59.99,59.94
6.29,1434.2,1410,0.83,96.69,59.94,59.94,59.99,59.94
7.17,1390.6,1400,0.97,96.69,59.94,59.94,59.99,59.94
6.75,1414.9,1390,0.86,96.69,59.94,59.94,59.99,59.94
6.13,1423.9,1380,0.75,96.69,59.94,59.94,59.99,59.94
5.93,1417.9,1390,0.96,96.69,59.94,59.94,59.99,59.94
6.76,1411.2,1400,0.64,96.69,59.94,59.94,59.99,59.94
7.05,1392.5,1370,0.91,96.69,59.94,59.94,59.99,59.94
6.57,1401.1,1420,0.85,96.69,59.94,59.94,59.99,59.94
5.87,1392.7,1380,0.69,96.69,59.94,59.94,59.99,59.94
6.29,1399,1400,0.88,96.69,59.94,59.94,59.99,59.94
7.25,1406.8,1380,0.78,96.69,   60,   60,59.99,   60
7.03,1398.2,1390,1.05,96.69,   60,   60,59.99,   60
6.31,1400.7,1400,0.81,96.69,   60,   60,59.99,   60
6.09,1391.4,1380,0.83,96.69,   60,   60,59.99,   60
418.05,1394.5,1000,0.78,96.69,   60,   60,59.99,   60
2794.9,1433.3,-1370,0.45,96.69,   60,   60,   60,   60
3701.6,1431.9,-2260,0.5,96.69,   60,   60,60.01,   60
3915.1,1420.2,-2490,0.19,96.69,   60,   60,60.02,   60
3922.1,1422.4,-2480,0.53,96.68,   60,   60,60.03,   60
3929.4,1448.4,-2490,0.36,96.68,   60,   60,60.03,   60
3931.7,1456.2,-2490,0.36,96.68,   60,   60,60.03,   60
3930.2,1461.2,-2480,0.14,96.68,   60,   60,60.03,   60
3938,1458.5,-2480,0.34,96.68,   60,   60,60.03,   60
3934.7,1451.1,-2480,0.19,96.68,   60,   60,60.03,   60
3935.9,1448.3,-2480,0.28,96.68,   60,   60,60.03,   60
3937.6,1438.8,-2520,0.47,96.68,   60,   60,60.03,   60
3936.6,1424,-2520,0.58,96.68,   60,   60,60.03,   60
3936.3,1429.9,-2520,0.63,96.68,   60,   60,60.03,   60
3938.2,1418.5,-2550,0.27,96.68,   60,   60,60.03,   60
3935.1,1416.1,-2490,0.53,96.68,   60,   60,60.03,   60
3935.5,1436.6,-2520,0.34,96.68,   60,   60,60.03,   60
3938.2,1418.9,-2510,0.42,96.68,   60,   60,60.03,   60
3931.9,1447.2,-2490,0.61,96.68,   60,   60,60.03,   60
3931.4,1447.5,-2490,0.61,96.68,   60,   60,60.03,   60
3933.2,1446.4,-2490,0.25,96.68,   60,   60,60.03,   60
3929.7,1447.1,-2490,0.53,96.68,   60,   60,60.03,   60
3935.3,1456,-2460,0.39,96.68,60.06,60.06,60.03,60.06
3931.6,1431.3,-2480,0.5,96.68,60.06,60.06,60.03,60.06
3927.9,1442.1,-2500,0.36,96.68,60.06,60.06,60.03,60.06
3938.6,1424,-2500,0.14,96.68,60.06,60.06,60.03,60.06
3935.8,1432.3,-2530,0.42,96.68,60.06,60.06,60.03,60.06
3936.2,1416.7,-2490,0.39,96.68,60.06,60.06,60.03,60.06
3943.7,1428.3,-2480,0.5,96.68,60.06,60.06,60.03,60.06
3938.2,1430.4,-2540,0.47,96.68,60.06,60.06,60.03,60.06
3939.3,1440.9,-2480,0.42,96.68,60.06,60.06,60.03,60.06
3946.1,1440.3,-2490,0.23,96.68,60.06,60.06,60.03,60.06
3938.5,1439,-2530,0.44,96.68,60.06,60.06,60.03,60.06
3940.6,1434.1,-2490,0.31,96.68,60.06,60.06,60.03,60.06
3942.2,1440.6,-2490,0.39,96.69,60.06,60.06,60.03,60.06
3938.7,1441.8,-2500,0.37,96.69,   60,   60,60.03,   60
3942.1,1434.2,-2500,0.34,96.69,   60,   60,60.03,   60
3942.8,1436.4,-2500,0.37,96.69,   60,   60,60.03,   60
3936.9,1422.5,-2560,0.39,96.69,   60,   60,60.03,   60
3942.4,1422.2,-2520,0.33,96.69,   60,   60,60.03,   60
3943.7,1430,-2510,0.12,96.69,   60,   60,60.03,   60
3940,1420.3,-2510,0.39,96.69,   60,   60,60.03,   60
3943.1,1426,-2500,0.33,96.69,   60,   60,60.03,   60
3944.3,1425.5,-2520,0.45, 96.7,   60,   60,60.03,   60
3942.6,1407.2,-2530,0.28, 96.7,   60,   60,60.03,   60
3948.7,1450.9,-2500,0.15, 96.7,   60,   60,60.03,   60
3950.5,1418.8,-2520,0.33, 96.7,   60,   60,60.03,   60
3943.8,1435.7,-2530,0.36, 96.7,   60,   60,60.03,   60
3951.4,1403.5,-2540,0.33, 96.7,60.06,60.06,60.03,60.06
3950,1427.4,-2520,0.47, 96.7,60.06,60.06,60.03,60.06
3945.4,1447.9,-2510,0.28, 96.7,60.06,60.06,60.03,60.06
3952.7,1425.1,-2530,0.26, 96.7,60.06,60.06,60.03,60.06
3945.5,1415.8,-2520,0.31, 96.7,60.06,60.06,60.03,60.06
3946.6,1427.7,-2470,0.25, 96.7,60.06,60.06,60.03,60.06
3947.4,1439.8,-2510,0.36,96.71,60.06,60.06,60.03,60.06
3947.7,1435.5,-2510,0.42,96.71,60.06,60.06,60.03,60.06
3949.4,1440.8,-2510,0.36,96.71,60.06,60.06,60.03,60.06
3947.6,1448.1,-2520,0.3,96.71,   60,   60,60.03,   60
3949,1408.9,-2510,0.31,96.71,   60,   60,60.03,   60
3956.6,1428.9,-2510,0.45,96.72,60.06,60.06,60.03,60.06
3955.3,1380.9,-2560,0.44,96.72,60.06,60.06,60.03,60.06
3952.7,1401.4,-2540,0.5,96.72,60.06,60.06,60.03,60.06
3956.9,1401,-2550,0.45,96.72,60.06,60.06,60.03,60.06
3954.4,1401.9,-2550,0.42,96.73,60.06,60.06,60.03,60.06
3951.4,1406.6,-2550,0.28,96.74,60.06,60.06,60.03,60.06
3959,1393.4,-2540,0.25,96.74,60.06,60.06,60.03,60.06
3953.6,1400.5,-2590,0.36,96.74,60.06,60.06,60.03,60.06
3953.7,1389.9,-2570,0.28,96.74,60.06,60.06,60.03,60.06
3956.4,1401.7,-2560,0.36,96.74,60.06,60.06,60.03,60.06
3949.4,1392.3,-2580,0.47,96.74,60.06,60.06,60.03,60.06
3957.9,1408.5,-2550,0.22,96.74,60.06,60.06,60.03,60.06
3955.4,1393.8,-2550,0.2,96.74,   60,   60,60.03,   60
3948.4,1395.3,-2560,0.42,96.74,   60,   60,60.03,   60
3955.5,1398.1,-2540,0.52,96.74,   60,   60,60.03,   60
3958.1,1398.7,-2570,0.25,96.74,   60,   60,60.03,   60
3952.4,1399.7,-2570,0.36,96.75,   60,   60,60.03,   60
3957.6,1413.8,-2550,0.28,96.75,   60,   60,60.03,   60
3961.3,1394.3,-2560,0.28,96.75,   60,   60,60.03,   60
3953.8,1416.4,-2560,0.11,96.75,   60,   60,60.03,   60
3960.3,1418.8,-2560,0.16,96.75,   60,   60,60.03,   60
3963.7,1424,-2550,0.36,96.75,   60,   60,60.03,   60
3955.5,1414.2,-2500,0.45,96.76,   60,   60,60.03,   60
3961.5,1428.7,-2540,0.39,96.76,   60,   60,60.03,   60
3960.3,1425.8,-2540,0.31,96.76,   60,   60,60.03,   60
3955.7,1434.9,-2540,0.34,96.76,60.06,60.06,60.03,60.06
3962.2,1412.9,-2550,0.25,96.76,60.06,60.06,60.03,60.06
3960,1423.3,-2520,0.47,96.76,60.06,60.06,60.03,60.06
3956.1,1418.6,-2550,0.19,96.76,60.06,60.06,60.03,60.06
3961.9,1421.8,-2550,0.31,96.76,60.06,60.06,60.03,60.06
3957.5,1416.8,-2510,0.34,96.77,60.06,60.06,60.03,60.06
3955.5,1435.9,-2510,0.5,96.77,60.06,60.06,60.03,60.06
3960.5,1408.1,-2540,0.44,96.77,60.06,60.06,60.03,60.06
3952.7,1411.2,-2540,0.31,96.77,60.06,60.06,60.03,60.06
3958.1,1405.8,-2530,0.39,96.78,60.06,60.06,60.03,60.06
3953.1,1421.1,-2540,0.36,96.78,60.06,60.06,60.03,60.06
3947.6,1422.6,-2530,0.28,96.79,60.06,60.06,60.03,60.06
3954.7,1401.8,-2530,0.36,96.79,60.06,60.06,60.03,60.06
3951.4,1414.2,-2520,0.19,96.79,   60,   60,60.03,   60
3945.5,1423.1,-2520,0.31,96.79,   60,   60,60.03,   60
3955.1,1413.6,-2520,0.33,96.79,   60,   60,60.03,   60
3952,1426.3,-2530,0.25,96.79,   60,   60,60.03,   60
3951,1402.5,-2560,0.25,96.79,   60,   60,60.03,   60
3955.8,1404.3,-2530,0.39,96.79,   60,   60,60.03,   60
3949.9,1415.8,-2530,0.33,96.79,   60,   60,60.03,   60
3953,1404.8,-2530,0.36,96.79,   60,   60,60.03,   60
3957.1,1428.7,-2530,0.33,96.79,   60,   60,60.03,   60
3950.8,1416.3,-2570,0.42, 96.8,   60,   60,60.03,   60
3954.5,1415,-2500,0.47, 96.8,   60,   60,60.03,   60
3957.5,1430.4,-2540,0.44, 96.8,   60,   60,60.03,   60
3954.5,1429.1,-2530,0.25, 96.8,   60,   60,60.03,   60
3948.1,1428.5,-2520,0.09, 96.8,60.06,60.06,60.03,60.06
3955,1414.5,-2540,0.5, 96.8,60.06,60.06,60.03,60.06
3948.9,1427.4,-2520,0.25, 96.8,60.06,60.06,60.03,60.06
3945.3,1432.6,-2510,0.37, 96.8,60.06,60.06,60.03,60.06
3947.3,1431,-2510,0.33, 96.8,60.06,60.06,60.03,60.06
3945.5,1413.9,-2530,0.23, 96.8,60.06,60.06,60.03,60.06
3938,1426.1,-2540,0.45, 96.8,60.06,60.06,60.03,60.06
3944.9,1410.6,-2510,0.23,96.81,60.06,60.06,60.03,60.06
3943.1,1406.5,-2550,0.09,96.81,60.06,60.06,60.03,60.06
3939.6,1418.9,-2540,0.22,96.82,60.06,60.06,60.03,60.06
3945.8,1413.4,-2530,0.39,96.82,60.06,60.06,60.03,60.06
3941,1412.3,-2510,0.48,96.82,60.06,60.06,60.03,60.06
3944.5,1434.1,-2500,0.23,96.82,   60,   60,60.03,   60
3947.9,1420,-2530,0.25,96.82,   60,   60,60.03,   60
3944.9,1429,-2510,0.42,96.82,   60,   60,60.03,   60
3948.9,1406.2,-2550,0.31,96.82,   60,   60,60.03,   60
3951.1,1407.7,-2530,0.19,96.82,   60,   60,60.03,   60
3946.6,1404.9,-2560,0.37,96.82,   60,   60,60.03,   60
3949.9,1398.1,-2540,0.44,96.82,   60,   60,60.03,   60
3954.4,1411.8,-2550,0.2,96.82,   60,   60,60.03,   60
3947.5,1397,-2530,0.41,96.83,   60,   60,60.03,   60
3952.2,1431.5,-2540,0.39,96.83,   60,   60,60.03,   60
3958.5,1420,-2540,0.14,96.83,   60,   60,60.03,   60
3948.9,1422.5,-2530,0.33,96.83,   60,   60,60.03,   60
3950.5,1408.7,-2530,0.33,96.83,   60,   60,60.03,   60
3955.2,1422.5,-2540,0.59,96.83,60.06,60.06,60.03,60.06
3948.8,1397.9,-2550,0.26,96.83,60.06,60.06,60.03,60.06
3956.2,1405.6,-2550,0.42,96.83,60.06,60.06,60.03,60.06
3954.9,1397.4,-2560,0.53,96.83,60.06,60.06,60.03,60.06
3952.9,1404.1,-2540,0.36,96.83,60.06,60.06,60.03,60.06
3958,1425,-2530,0.39,96.83,60.06,60.06,60.03,60.06
3955.4,1428.5,-2540,0.33,96.83,60.06,60.06,60.03,60.06
3959.2,1416.3,-2560,0.36,96.83,60.06,60.06,60.03,60.06
3958.2,1412.2,-2570,0.19,96.84,60.06,60.06,60.03,60.06
3953.3,1399.4,-2560,0.34,96.84,60.06,60.06,60.03,60.06
3958.9,1420.2,-2550,0.39,96.84,60.06,60.06,60.03,60.06
3959.6,1395.6,-2560,0.14,96.84,60.06,60.06,60.03,60.06
3957.1,1426.1,-2540,0.3,96.84,60.06,60.06,60.03,60.06
3956.7,1412,-2560,0.11,96.85,   60,   60,60.03,   60
3960.5,1413.4,-2520,0.17,96.85,   60,   60,60.03,   60
3950.1,1420.9,-2530,0.25,96.85,   60,   60,60.03,   60
3956.4,1408.6,-2540,0.25,96.85,   60,   60,60.03,   60
3956.7,1411.3,-2520,0.5,96.85,   60,   60,60.03,   60
3952.6,1418.9,-2540,0.5,96.85,   60,   60,60.03,   60
3959.5,1407.2,-2530,0.37,96.85,   60,   60,60.03,   60
3961.4,1414.5,-2580,0.22,96.86,   60,   60,60.03,   60
3956.6,1401.4,-2530,0.42,96.86,   60,   60,60.03,   60
3956.5,1414.5,-2550,0.37,96.86,   60,   60,60.03,   60
3960.2,1399.9,-2560,0.47,96.86,   60,   60,60.03,   60
3960.2,1417.8,-2530,0.19,96.86,   60,   60,60.03,   60
3956.2,1417.9,-2540,0.3,96.86,   60,   60,60.03,   60
3962,1423.9,-2550,0.25,96.86,60.06,60.06,60.03,60.06
3956.8,1403.8,-2570,0.41,96.86,60.06,60.06,60.03,60.06
3954,1434.7,-2490,0.31,96.86,60.06,60.06,60.03,60.06
3962.1,1447.9,-2530,0.69,96.86,60.06,60.06,60.03,60.06
3956.8,1418.3,-2540,0.19,96.86,60.06,60.06,60.03,60.06
3955.7,1442.6,-2510,0.22,96.86,60.06,60.06,60.04,60.06
3965.4,1415.8,-2550,0.45,96.87,60.06,60.06,60.04,60.06
3964.5,1389.7,-2550,0.58,96.87,60.06,60.06,60.04,60.06
3961.3,1402.3,-2550,0.41,96.87,60.06,60.06,60.04,60.06
3969.1,1418.1,-2540,0.17,96.87,60.06,60.06,60.04,60.06
3959.2,1451.2,-2510,0.44,96.87,60.06,60.06,60.05,60.06
3966.6,1460.7,-2510,0.39,96.87,60.06,60.06,60.06,60.06
3973.4,1419.2,-2520,0.09,96.87,   60,   60,60.06,   60
3972,1445.7,-2540,0.31,96.88,   60,   60,60.06,   60
3971.3,1438.3,-2510,0.09,96.88,   60,   60,60.06,   60
3983.4,1507.5,-2510,0.17,96.88,   60,   60,60.06,   60
3983.2,1522,-2460,0.28,96.88,   60,   60,60.06,   60
3979.4,1529.6,-2460,0.09,96.88,   60,   60,60.06,   60
3985.6,1498.2,-2490,0.36,96.88,   60,   60,60.06,   60
3979.1,1585,-2320,0.11,96.88,   60,   60,60.06,   60
3977,1477.1,-2520,0.5,96.88,   60,   60,60.06,   60
3983.1,1462.4,-2490,0.3,96.88,   60,   60,60.06,   60
3977.3,1542.9,-2060,-0.59,96.88,   60,   60,60.06,   60
3976.8,2406.7,-1700,-0.35,96.88,   60,   60,60.06,   60
3983.1,1740.8,-2370,0.39,96.88,   60,   60,60.06,   60
3975.4,1545.4,-2390,0.14,96.89,60.06,60.06,60.06,60.06
3983,1598.8,-2400,0.2,96.89,60.06,60.06,60.06,60.06
3985.9,1528,-2460,0.2,96.89,60.06,60.06,60.06,60.06
3982.3,1550.2,-2420,0.14,96.89,60.06,60.06,60.06,60.06
3989.4,1537.8,-2450,0.17,96.89,60.06,60.06,60.06,60.06
3991.6,1516.8,-2480,0.14,96.89,60.06,60.06,60.07,60.06
3991,1529.5,-2440,0.2,96.89,60.06,60.06,60.07,60.06
3985.5,1621.4,-2450,0.17,96.89,60.06,60.06,60.07,60.06
3989.4,1575,-2390,0.11,96.89,60.06,60.06,60.07,60.06
3983.1,1576.4,-2360,0.31,96.89,60.06,60.06,60.07,60.06
3979.7,1557.7,-2440,0.39,96.89,60.06,60.06,60.07,60.06
3981.2,1540.7,-2480,0.14,96.89,60.06,60.06,60.07,60.06
3987,1500.7,-2490,0.22,96.89,60.06,60.06,60.08,60.06
3990.7,1507,-2510,0.45,96.89,60.06,60.06,60.08,60.06
3989.3,1519.2,-2440,0.14,96.89,60.06,60.06,60.08,60.06
3988.1,1589.9,-2490,0.14,96.89,60.06,60.06,60.08,60.06
3996.7,1485.2,-2510,0.28, 96.9,60.06,60.06,60.08,60.06
3987.6,1516.4,-2450,0.14, 96.9,60.06,60.06,60.08,60.06
3990.5,1501.6,-2500,0.28, 96.9,60.06,60.06,60.08,60.06
3982.5,1479,-2460,0.2, 96.9,60.06,60.06,60.08,60.06
3984.5,1519.7,-2480,0.39, 96.9,60.06,60.06,60.08,60.06
3988.2,1505,-2470,0.42, 96.9,60.06,60.06,60.08,60.06
3985.3,1482.7,-2500,0.28, 96.9,60.06,60.06,60.08,60.06
3991.9,1504.6,-2460,0.14, 96.9,60.06,60.06,60.08,60.06
3989.9,1488.2,-2490,0.26,96.91,60.06,60.06,60.08,60.06
3992.5,1491.8,-2480,0.12,96.91,60.12,60.12,60.08,60.12
3999.3,1519.4,-2490,0.5,96.91,60.12,60.12,60.09,60.12
3993.6,1470.1,-2510,0.17,96.91,60.12,60.12, 60.1,60.12
3987,1492.9,-2490,0.31,96.91,60.12,60.12, 60.1,60.12
3988.7,1499.2,-2470,0.25,96.91,60.12,60.12,60.11,60.12
3990.8,1502.4,-2480,0.17,96.91,60.12,60.12,60.11,60.12
3991.8,1509.1,-2480,0.48,96.91,60.12,60.12,60.11,60.12
4002.5,1514.9,-2490,0.22,96.91,60.12,60.12,60.11,60.12
3999,1516.7,-2450,0.45,96.91,60.12,60.12,60.11,60.12
3987.2,1502.8,-2530,0.3,96.91,60.12,60.12,60.11,60.12
3986.9,1490.1,-2490,0.35,96.91,60.12,60.12,60.11,60.12
3988.6,1500.7,-2500,0.31,96.91,60.12,60.12,60.12,60.12
3990.3,1488.4,-2500,0.34,96.91,60.12,60.12,60.13,60.12
4001.8,1481.8,-2520,0.2,96.91,60.12,60.12, 60.2,60.12
4014.6,1505.9,-2470,0.28,96.94,60.12,60.12, 60.2,60.12
3997.8,1514.1,-2520,0.11,96.94,60.12,60.12, 60.2,60.12
3991.7,1457.1,-2510,0.45,96.94,60.18,60.18, 60.2,60.18
3996.8,1457.4,-2540,0.39,96.94,60.18,60.18, 60.2,60.18
4008.7,1718.2,-2300,0.31,96.94,60.18,60.18, 60.2,60.18
3998.7,1656.4,-2380,0.06,96.95,60.18,60.18, 60.2,60.18
3990.2,1640.4,-2370,0.17,96.95,60.18,60.18,60.21,60.18
4008.7,1597.4,-2400,0.15,96.95,60.18,60.18,60.22,60.18
4006.8,1602.1,-2460,0,96.96,60.18,60.18,60.22,60.18
3990.3,1522.8,-2460,0.23,96.96,60.18,60.18,60.22,60.18
4006,1498.1,-2490,0.25,96.96,60.18,60.18,60.23,60.18
4011.8,1507.9,-2530,0.22,96.96,60.18,60.18,60.23,60.18
3988.9,1451,-2530,0.45,96.96,60.18,60.18,60.23,60.18
3996.3,1469.3,-2550,0.09,96.96,60.18,60.18,60.23,60.18
4017.8,1481.6,-2500,0.31,96.96,60.24,60.24,60.23,60.24
3997,1445.2,-2560,0.23,96.96,60.24,60.24,60.23,60.24
3992.3,1465.4,-2560,0.14,96.96,60.24,60.24,60.24,60.24
4024.7,1470.4,-2500,0.42,96.97,60.24,60.24,60.25,60.24
3997.5,1493.3,-2520,0.14,96.97,60.24,60.24,60.26,60.24
3997,1558.2,-2400,0.04,96.97,60.24,60.24,60.26,60.24
4025.9,1670.3,-2370,0.08,96.97,60.24,60.24,60.27,60.24
3987.7,1629.8,-2340,0.2,96.98,60.24,60.24,60.27,60.24
4009.5,1640.4,-2370,0.23,96.98,60.24,60.24,60.27,60.24
4022.2,1662.6,-2340,0.03,96.98,60.24,60.24,60.27,60.24
3990.7,1624.1,-2360,-0.14,96.98,60.24,60.24,60.27,60.24
4008.3,1652.2,-2360,0.23,96.98,60.24,60.24,60.27,60.24
4021.2,1663.8,-2380,-0.19,96.98,60.24,60.24,60.27,60.24
3989.2,1623.9,-2390,0.15,96.98,60.24,60.24,60.27,60.24
4024.6,1647.1,-2350,0.2,96.99,60.24,60.24,60.27,60.24
3988.8,1622.3,-2340,0.25,96.99,60.24,60.24,60.28,60.24
4017.3,1619,-2410,0.03,96.99,60.24,60.24,60.29,60.24
4014.4,1659.7,-2370,-0.02,96.99,60.24,60.24, 60.3,60.24
3994.2,1646.3,-2380,0.17,96.99,60.24,60.24, 60.3,60.24
4027.3,1634.8,-2370,0.11,96.99,60.24,60.24, 60.3,60.24
4011.5,1667,-2390,0.11,   97,60.24,60.24, 60.3,60.24
4009.1,1626,-2370,0.17,   97,60.24,60.24, 60.3,60.24
4029.4,1646.6,-2370,0.12,   97,60.24,60.24, 60.3,60.24
3989.8,1627.3,-2330,-0.19,   97,60.24,60.24, 60.3,60.24
4019.8,1642.6,-2330,0.17,   97,60.24,60.24, 60.3,60.24
4001.6,1593.9,-2420,0.14,   97, 60.3, 60.3,60.31, 60.3
4005.6,1590.8,-2420,0.17,   97, 60.3, 60.3,60.32, 60.3
4021.8,1655.7,-2360,0.14,   97, 60.3, 60.3,60.32, 60.3
4000.7,1621.2,-2370,0.25,   97, 60.3, 60.3,60.32, 60.3
4030.5,1620.1,-2440,0.33,   97, 60.3, 60.3,60.32, 60.3
3996.6,1616.9,-2380,-0.1,   97, 60.3, 60.3,60.33, 60.3
4029.4,1645.9,-2360,0.01,97.01, 60.3, 60.3,60.34, 60.3
4001.3,1627.2,-2400,0.17,97.01, 60.3, 60.3,60.34, 60.3
4016.6,1607.4,-2380,0.17,97.01, 60.3, 60.3,60.34, 60.3
4025.6,1671.2,-2380,-0.14,97.01, 60.3, 60.3,60.34, 60.3
4009.6,1616.8,-2410,0.14,97.01, 60.3, 60.3,60.34, 60.3
4025,1661,-2380,-0.16,97.02, 60.3, 60.3,60.35, 60.3
3996.7,1636.1,-2360,0.14,97.02, 60.3, 60.3,60.35, 60.3
4031,1643.7,-2360,0.03,97.02, 60.3, 60.3,60.35, 60.3
3994.2,1670,-2360,0.2,97.02, 60.3, 60.3,60.35, 60.3
4035.8,1632.5,-2360,-0.02,97.02, 60.3, 60.3,60.35, 60.3
4000.3,1673.2,-2370,0.14,97.02, 60.3, 60.3,60.35, 60.3
4020.1,1620.2,-2420,-0.08,97.02, 60.3, 60.3,60.35, 60.3
4014.7,1598.2,-2440,0.14,97.02, 60.3, 60.3,60.35, 60.3
4008.6,1540.5,-2460,0.09,97.02, 60.3, 60.3,60.35, 60.3
4028.7,1598,-2460,0.17,97.03, 60.3, 60.3,60.36, 60.3
3993.1,1552.1,-2480,0.06,97.03, 60.3, 60.3,60.37, 60.3
4015.2,1580.6,-2460,0.42,97.03, 60.3, 60.3,60.38, 60.3
4012,1542.2,-2470,0.2,97.03, 60.3, 60.3,60.39, 60.3
4029.2,1556.9,-2520,0.15,97.03, 60.3, 60.3,60.39, 60.3
3997.3,1532.3,-2480,0.2,97.03,60.36,60.36,60.39,60.36
4018.1,1541.8,-2520,0.06,97.03,60.36,60.36,60.39,60.36
4007.7,1492,-2500,0.28,97.03,60.36,60.36,60.39,60.36
4022.2,1537,-2510,0.19,97.03,60.36,60.36, 60.4,60.36
4028.8,1460,-2540,0.14,97.03,60.36,60.36,60.41,60.36
3992.9,1506.3,-2470,0.19,97.03,60.36,60.36,60.42,60.36
4037.6,1497,-2490,0.36,97.03,60.36,60.36,60.42,60.36
3993.1,1492.9,-2520,0.28,97.04,60.36,60.36,60.42,60.36
4041,1481.6,-2520,0.3,97.04,60.36,60.36,60.43,60.36
3994.8,1497,-2510,0.2,97.04,60.36,60.36,60.43,60.36
4044.1,1516.9,-2520,0.45,97.04,60.36,60.36,60.43,60.36
3996.8,1471.7,-2570,0.34,97.04,60.36,60.36,60.44,60.36
4017.7,1520.4,-2550,0.2,97.04,60.36,60.36,60.45,60.36
4010.5,1460.6,-2570,0.26,97.04,60.42,60.42,60.45,60.42
4015.4,1504.8,-2540,0.03,97.04,60.42,60.42,60.46,60.42
4047.6,1485.4,-2510,0.28,97.04,60.42,60.42,60.46,60.42
3992,1486.1,-2550,0.22,97.04,60.42,60.42,60.46,60.42
4048,1496.7,-2500,0.31,97.04,60.42,60.42,60.47,60.42
4014.3,1481.3,-2540,0.16,97.05,60.42,60.42,60.48,60.42
4018.7,1511.4,-2550,0.58,97.05,60.42,60.42,60.48,60.42
4039.1,1472.4,-2540,0.17,97.05,60.42,60.42,60.48,60.42
